LabVIEW Measurement,,,,,
0.57,,2.889363,3.201626,,
0.58,,2.889402,3.201609,,
0.59,,2.889437,3.20157,,
0.6,,2.889445,3.201527,,
0.61,,2.889426,3.201487,,
0.62,,2.889389,3.201475,,
0.63,,2.889339,3.2015,,
0.64,,2.889306,3.201541,,
0.65,,2.889298,3.201581,,
0.66,,2.889308,3.201599,,
0.67,,2.889329,3.201586,,
0.68,,2.889344,3.201554,,
0.69,,2.889336,3.201519,,
0.7,,2.889315,3.201488,,
0.71,,2.889281,3.20149,,
0.72,,2.889252,3.201521,,
0.73,,2.88925,3.201562,,
0.74,,2.889271,3.201595,,
0.75,,2.889305,3.201601,,
0.76,,2.889343,3.201578,,
0.77,,2.88936,3.201543,,
0.78,,2.889354,3.201505,,
0.79,,2.889333,3.201484,,
0.8,,2.889299,3.201497,,
0.81,,2.889278,3.201531,,
0.82,,2.889281,3.201572,,
0.83,,2.889299,3.2016,,
0.84,,2.889323,3.201602,,
0.85,,2.889338,3.201583,,
0.86,,2.889325,3.201558,,
0.87,,2.889291,3.201533,,
0.88,,2.889243,3.201531,,
0.89,,2.889195,3.201556,,
0.9,,2.889175,3.201586,,
0.91,,2.889187,3.20161,,
0.92,,2.88922,3.201609,,
0.93,,2.889266,3.201581,,
0.94,,2.889301,3.201543,,
0.95,,2.889312,3.201508,,
0.96,,2.889307,3.201487,,
0.97,,2.889284,3.201506,,
0.98,,2.889264,3.20155,,
0.99,,2.889264,3.201602,,
0,113,2.88928,3.201637,8.172786,
0.01,,2.889305,3.20164,9.055278,
0.02,,2.889326,3.201612,,
0.03,,2.889325,3.201571,,
0.04,,2.889304,3.201525,,
0.05,,2.889271,3.201496,,
0.06,,2.88923,3.201498,,
0.07,,2.889209,3.201517,,
0.08,,2.889214,3.201539,,
0.09,,2.889234,3.201546,,
0.1,,2.889262,3.201529,,
0.11,,2.88928,3.2015,,
0.12,,2.889274,3.201471,,
0.13,,2.889256,3.20145,,
0.14,,2.889229,3.201461,,
0.15,,2.889207,3.201495,,
0.16,,2.889215,3.201536,,
0.17,,2.889247,3.201568,,
0.18,,2.889291,3.201571,,
0.19,,2.889334,3.201548,,
0.2,,2.889353,3.201516,,
0.21,,2.889344,3.201482,,
0.22,,2.889317,3.201467,,
0.23,,2.889275,3.201488,,
0.24,,2.889246,3.201527,,
0.25,,2.889243,3.201568,,
0.26,,2.889259,3.201591,,
0.27,,2.889286,3.201585,,
0.28,,2.889307,3.201558,,
0.29,,2.889303,3.201527,,
0.3,,2.889281,3.201499,,
0.31,,2.889243,3.201498,,
0.32,,2.889204,3.201527,,
0.33,,2.88919,3.201566,,
0.34,,2.8892,3.201598,,
0.35,,2.889227,3.201602,,
0.36,,2.889262,3.201574,,
0.37,,2.889282,3.201529,,
0.38,,2.889279,3.20148,,
0.39,,2.889262,3.201443,,
0.4,,2.88923,3.201443,,
0.41,,2.889205,3.201469,,
0.42,,2.889203,3.20151,,
0.43,,2.889218,3.201544,,
0.44,,2.889241,3.201555,,
0.45,,2.88926,3.201545,,
0.46,,2.889256,3.201526,,
0.47,,2.889234,3.201501,,
0.48,,2.889203,3.201493,,
0.49,,2.889171,3.201509,,
0.5,,2.889167,3.201531,,
0.51,,2.889194,3.201549,,
0.52,,2.88924,3.201547,,
0.53,,2.889294,3.201521,,
0.54,,2.889333,3.201487,,
0.55,,2.88934,3.20146,,
0.56,,2.889323,3.201445,,
0.57,,2.889285,3.201469,,
0.58,,2.889246,3.201519,,
0.59,,2.889231,3.201574,,
0.6,,2.889238,3.201613,,
0.61,,2.889261,3.201617,,
0.62,,2.889288,3.201587,,
0.63,,2.889299,3.201542,,
0.64,,2.889289,3.201494,,
0.65,,2.889266,3.201463,,
0.66,,2.889231,3.20147,,
0.67,,2.88921,3.201499,,
0.68,,2.889214,3.201536,,
0.69,,2.889234,3.20156,,
0.7,,2.889262,3.201558,,
0.71,,2.889282,3.201536,,
0.72,,2.889276,3.20151,,
0.73,,2.889252,3.201486,,
0.74,,2.889213,3.201491,,
0.75,,2.889172,3.201522,,
0.76,,2.889152,3.201561,,
0.77,,2.889155,3.201594,,
0.78,,2.88917,3.201599,,
0.79,,2.889189,3.201574,,
0.8,,2.889193,3.201533,,
0.81,,2.889175,3.201486,,
0.82,,2.889145,3.201451,,
0.83,,2.889108,3.201452,,
0.84,,2.889085,3.201476,,
0.85,,2.889092,3.201511,,
0.86,,2.889122,3.201538,,
0.87,,2.889162,3.201544,,
0.88,,2.8892,3.201533,,
0.89,,2.889214,3.201519,,
0.9,,2.889207,3.201505,,
0.91,,2.889187,3.201509,,
0.92,,2.889163,3.20154,,
0.93,,2.889164,3.201577,,
0.94,,2.889192,3.201606,,
0.95,,2.889238,3.201609,,
0.96,,2.889292,3.201583,,
0.97,,2.889331,3.201545,,
0.98,,2.889342,3.20151,,
0.99,,2.889333,3.201492,,
0,114,2.889308,3.201513,8.17323,
0.01,,2.889285,3.201561,9.055521,
0.02,,2.889289,3.201619,,
0.03,,2.889315,3.201664,,
0.04,,2.889355,3.201674,,
0.05,,2.889394,3.20165,,
0.06,,2.889408,3.201609,,
0.07,,2.889393,3.20156,,
0.08,,2.889356,3.20153,,
0.09,,2.889301,3.201535,,
0.1,,2.889255,3.201562,,
0.11,,2.889232,3.201598,,
0.12,,2.889227,3.201623,,
0.13,,2.889237,3.201626,,
0.14,,2.889247,3.201612,,
0.15,,2.889241,3.201594,,
0.16,,2.889227,3.201574,,
0.17,,2.889205,3.201579,,
0.18,,2.889185,3.201607,,
0.19,,2.889191,3.201641,,
0.2,,2.889216,3.201666,,
0.21,,2.889253,3.201667,,
0.22,,2.889289,3.201644,,
0.23,,2.889307,3.201613,,
0.24,,2.889302,3.201585,,
0.25,,2.889285,3.201574,,
0.26,,2.88926,3.201597,,
0.27,,2.88925,3.20164,,
0.28,,2.88927,3.201684,,
0.29,,2.889308,3.201707,,
0.3,,2.889352,3.201696,,
0.31,,2.889387,3.201657,,
0.32,,2.889391,3.201609,,
0.33,,2.889368,3.201559,,
0.34,,2.889327,3.201536,,
0.35,,2.88928,3.201546,,
0.36,,2.889256,3.201571,,
0.37,,2.889263,3.201598,,
0.38,,2.889291,3.201607,,
0.39,,2.889331,3.201591,,
0.4,,2.889363,3.201563,,
0.41,,2.889371,3.201531,,
0.42,,2.889365,3.201509,,
0.43,,2.889342,3.20152,,
0.44,,2.889322,3.201555,,
0.45,,2.889324,3.201597,,
0.46,,2.889343,3.201628,,
0.47,,2.88937,3.201634,,
0.48,,2.889394,3.201617,,
0.49,,2.889394,3.201594,,
0.5,,2.889371,3.20157,,
0.51,,2.889333,3.201565,,
0.52,,2.889286,3.201592,,
0.53,,2.889259,3.201633,,
0.54,,2.88926,3.20167,,
0.55,,2.889279,3.201683,,
0.56,,2.889308,3.201663,,
0.57,,2.889329,3.201622,,
0.58,,2.889324,3.201577,,
0.59,,2.889302,3.201539,,
0.6,,2.889266,3.201533,,
0.61,,2.889231,3.201558,,
0.62,,2.889224,3.201598,,
0.63,,2.889243,3.201635,,
0.64,,2.88928,3.201648,,
0.65,,2.889324,3.201633,,
0.66,,2.889353,3.201606,,
0.67,,2.88936,3.201574,,
0.68,,2.889354,3.201554,,
0.69,,2.889334,3.201567,,
0.7,,2.889326,3.201599,,
0.71,,2.889342,3.201634,,
0.72,,2.889376,3.201657,,
0.73,,2.889419,3.201655,,
0.74,,2.889458,3.201632,,
0.75,,2.889471,3.201606,,
0.76,,2.889465,3.201579,,
0.77,,2.889443,3.201578,,
0.78,,2.889415,3.201606,,
0.79,,2.889407,3.201643,,
0.8,,2.889421,3.201674,,
0.81,,2.889447,3.201681,,
0.82,,2.889476,3.201659,,
0.83,,2.889489,3.201625,,
0.84,,2.889475,3.201591,,
0.85,,2.889447,3.201568,,
0.86,,2.889404,3.201581,,
0.87,,2.889371,3.201619,,
0.88,,2.889364,3.201664,,
0.89,,2.889378,3.201697,,
0.9,,2.889403,3.201701,,
0.91,,2.889427,3.201678,,
0.92,,2.889426,3.201647,,
0.93,,2.889403,3.201613,,
0.94,,2.889367,3.201599,,
0.95,,2.889324,3.201617,,
0.96,,2.889303,3.201648,,
0.97,,2.889314,3.201679,,
0.98,,2.889347,3.201691,,
0.99,,2.889392,3.201673,,
0,115,2.88943,3.201637,8.173172,
0.01,,2.889444,3.201599,9.055532,
0.02,,2.889439,3.201568,,
0.03,,2.889417,3.201572,,
0.04,,2.889394,3.201607,,
0.05,,2.889393,3.201652,,
0.06,,2.889411,3.201692,,
0.07,,2.88944,3.201705,,
0.08,,2.88947,3.201691,,
0.09,,2.88948,3.201663,,
0.1,,2.889463,3.201631,,
0.11,,2.88943,3.201609,,
0.12,,2.889384,3.201621,,
0.13,,2.889351,3.201651,,
0.14,,2.889345,3.201684,,
0.15,,2.889358,3.201701,,
0.16,,2.889383,3.20169,,
0.17,,2.889406,3.201657,,
0.18,,2.889407,3.201618,,
0.19,,2.889391,3.20158,,
0.2,,2.889361,3.201566,,
0.21,,2.889327,3.201579,,
0.22,,2.889313,3.201604,,
0.23,,2.889321,3.201627,,
0.24,,2.889339,3.201629,,
0.25,,2.88936,3.201607,,
0.26,,2.889363,3.201577,,
0.27,,2.889341,3.201549,,
0.28,,2.889308,3.201538,,
0.29,,2.889266,3.201564,,
0.3,,2.889238,3.201612,,
0.31,,2.889245,3.201663,,
0.32,,2.889279,3.201698,,
0.33,,2.88933,3.201699,,
0.34,,2.88938,3.201669,,
0.35,,2.889405,3.201627,,
0.36,,2.889402,3.20158,,
0.37,,2.889378,3.201556,,
0.38,,2.889337,3.201569,,
0.39,,2.889308,3.201602,,
0.4,,2.8893,3.201642,,
0.41,,2.889307,3.201667,,
0.42,,2.889323,3.201665,,
0.43,,2.889333,3.201646,,
0.44,,2.889322,3.201622,,
0.45,,2.8893,3.201596,,
0.46,,2.889267,3.201595,,
0.47,,2.88924,3.201617,,
0.48,,2.889238,3.201645,,
0.49,,2.889256,3.201664,,
0.5,,2.889283,3.201661,,
0.51,,2.889308,3.201634,,
0.52,,2.889309,3.201603,,
0.53,,2.889282,3.201573,,
0.54,,2.889241,3.20156,,
0.55,,2.88919,3.20158,,
0.56,,2.889154,3.201612,,
0.57,,2.88915,3.201643,,
0.58,,2.889168,3.201652,,
0.59,,2.889198,3.20163,,
0.6,,2.889225,3.201586,,
0.61,,2.889228,3.201541,,
0.62,,2.889212,3.201503,,
0.63,,2.889183,3.201502,,
0.64,,2.889151,3.20154,,
0.65,,2.889145,3.201593,,
0.66,,2.889166,3.201645,,
0.67,,2.889205,3.201672,,
0.68,,2.889253,3.201667,,
0.69,,2.889287,3.201642,,
0.7,,2.889296,3.201607,,
0.71,,2.889287,3.201576,,
0.72,,2.889262,3.201576,,
0.73,,2.88924,3.201599,,
0.74,,2.88924,3.201629,,
0.75,,2.889255,3.201651,,
0.76,,2.889277,3.20165,,
0.77,,2.889295,3.201628,,
0.78,,2.889288,3.201602,,
0.79,,2.88926,3.201577,,
0.8,,2.88922,3.201573,,
0.81,,2.889174,3.2016,,
0.82,,2.889153,3.201641,,
0.83,,2.889162,3.201682,,
0.84,,2.889191,3.201702,,
0.85,,2.889231,3.201696,,
0.86,,2.889261,3.201674,,
0.87,,2.889266,3.20165,,
0.88,,2.889253,3.201632,,
0.89,,2.889222,3.201646,,
0.9,,2.889191,3.201682,,
0.91,,2.88918,3.201723,,
0.92,,2.889188,3.201751,,
0.93,,2.889205,3.201751,,
0.94,,2.889221,3.201722,,
0.95,,2.889217,3.201683,,
0.96,,2.889191,3.201642,,
0.97,,2.889153,3.201618,,
0.98,,2.88911,3.201631,,
0.99,,2.889087,3.201663,,
0,116,2.889097,3.201696,8.172586,
0.01,,2.889129,3.201711,9.05554,
0.02,,2.889172,3.201697,,
0.03,,2.889208,3.201661,,
0.04,,2.889214,3.20162,,
0.05,,2.889197,3.201581,,
0.06,,2.889159,3.20157,,
0.07,,2.889115,3.201591,,
0.08,,2.889094,3.201626,,
0.09,,2.8891,3.201658,,
0.1,,2.889126,3.201668,,
0.11,,2.889164,3.201651,,
0.12,,2.889193,3.201622,,
0.13,,2.889202,3.201591,,
0.14,,2.889199,3.201572,,
0.15,,2.88918,3.201586,,
0.16,,2.889165,3.201618,,
0.17,,2.88917,3.201656,,
0.18,,2.889188,3.201678,,
0.19,,2.889209,3.20167,,
0.2,,2.889224,3.201637,,
0.21,,2.889214,3.201595,,
0.22,,2.889183,3.201553,,
0.23,,2.889141,3.201538,,
0.24,,2.889095,3.201559,,
0.25,,2.889074,3.201598,,
0.26,,2.889081,3.20164,,
0.27,,2.889106,3.201666,,
0.28,,2.88914,3.201664,,
0.29,,2.889163,3.201645,,
0.3,,2.889161,3.201621,,
0.31,,2.889143,3.201596,,
0.32,,2.889112,3.201599,,
0.33,,2.889087,3.201623,,
0.34,,2.889089,3.201652,,
0.35,,2.889111,3.20167,,
0.36,,2.889146,3.201663,,
0.37,,2.889179,3.201633,,
0.38,,2.889188,3.201599,,
0.39,,2.889172,3.201569,,
0.4,,2.889138,3.201559,,
0.41,,2.889093,3.201585,,
0.42,,2.889066,3.201628,,
0.43,,2.889067,3.201673,,
0.44,,2.889089,3.201698,,
0.45,,2.889125,3.201691,,
0.46,,2.889157,3.201662,,
0.47,,2.889166,3.201626,,
0.48,,2.889159,3.201591,,
0.49,,2.88914,3.201583,,
0.5,,2.88912,3.201602,,
0.51,,2.889125,3.201629,,
0.52,,2.889154,3.201649,,
0.53,,2.889197,3.201646,,
0.54,,2.889243,3.201616,,
0.55,,2.889269,3.201578,,
0.56,,2.889265,3.201542,,
0.57,,2.889241,3.201525,,
0.58,,2.889199,3.201548,,
0.59,,2.889163,3.201597,,
0.6,,2.889152,3.201653,,
0.61,,2.889161,3.201692,,
0.62,,2.889184,3.2017,,
0.63,,2.889208,3.201678,,
0.64,,2.889214,3.201642,,
0.65,,2.889204,3.2016,,
0.66,,2.889182,3.201576,,
0.67,,2.889156,3.201582,,
0.68,,2.889149,3.201606,,
0.69,,2.889165,3.201632,,
0.7,,2.889193,3.201645,,
0.71,,2.889225,3.201636,,
0.72,,2.88924,3.201617,,
0.73,,2.889227,3.2016,,
0.74,,2.889197,3.20159,,
0.75,,2.889153,3.20161,,
0.76,,2.889114,3.201646,,
0.77,,2.889104,3.201683,,
0.78,,2.889116,3.201702,,
0.79,,2.889143,3.201688,,
0.8,,2.889172,3.201645,,
0.81,,2.889181,3.201594,,
0.82,,2.889169,3.201544,,
0.83,,2.889146,3.201521,,
0.84,,2.889115,3.201541,,
0.85,,2.889104,3.201583,,
0.86,,2.889122,3.201632,,
0.87,,2.88916,3.201666,,
0.88,,2.889207,3.20167,,
0.89,,2.889244,3.201652,,
0.9,,2.889254,3.201624,,
0.91,,2.889243,3.201592,,
0.92,,2.889214,3.201583,,
0.93,,2.889183,3.2016,,
0.94,,2.889176,3.201626,,
0.95,,2.889193,3.201646,,
0.96,,2.889224,3.201646,,
0.97,,2.88926,3.201623,,
0.98,,2.889279,3.201595,,
0.99,,2.889273,3.20157,,
0,117,2.889251,3.20156,8.172562,
0.01,,2.889214,3.201584,9.055738,
0.02,,2.889187,3.201626,,
0.03,,2.889183,3.20167,,
0.04,,2.889197,3.201696,,
0.05,,2.889219,3.20169,,
0.06,,2.889236,3.201659,,
0.07,,2.889229,3.201621,,
0.08,,2.889204,3.201585,,
0.09,,2.889167,3.201576,,
0.1,,2.889127,3.201599,,
0.11,,2.889112,3.201635,,
0.12,,2.889125,3.201672,,
0.13,,2.889154,3.201689,,
0.14,,2.88919,3.20168,,
0.15,,2.889211,3.201657,,
0.16,,2.889205,3.201631,,
0.17,,2.889182,3.201614,,
0.18,,2.889146,3.20163,,
0.19,,2.889116,3.201667,,
0.2,,2.889114,3.201708,,
0.21,,2.889134,3.201734,,
0.22,,2.889167,3.201731,,
0.23,,2.889201,3.201701,,
0.24,,2.889211,3.201661,,
0.25,,2.889197,3.201621,,
0.26,,2.889165,3.2016,,
0.27,,2.88912,3.201613,,
0.28,,2.889092,3.201643,,
0.29,,2.889088,3.201674,,
0.3,,2.889101,3.201688,,
0.31,,2.889125,3.201674,,
0.32,,2.889143,3.201644,,
0.33,,2.889139,3.201612,,
0.34,,2.889123,3.201585,,
0.35,,2.889096,3.201591,,
0.36,,2.889072,3.20162,,
0.37,,2.889076,3.201659,,
0.38,,2.889103,3.201688,,
0.39,,2.889143,3.201691,,
0.4,,2.889184,3.201665,,
0.41,,2.889204,3.201628,,
0.42,,2.889196,3.201589,,
0.43,,2.88917,3.201569,,
0.44,,2.889128,3.201586,,
0.45,,2.889097,3.201624,,
0.46,,2.88909,3.201667,,
0.47,,2.889102,3.201695,,
0.48,,2.889124,3.201695,,
0.49,,2.889143,3.201674,,
0.5,,2.889139,3.201645,,
0.51,,2.889119,3.201614,,
0.52,,2.889085,3.201609,,
0.53,,2.88905,3.201634,,
0.54,,2.889038,3.20167,,
0.55,,2.889051,3.201702,,
0.56,,2.889079,3.201713,,
0.57,,2.889112,3.201696,,
0.58,,2.88913,3.201667,,
0.59,,2.889123,3.201638,,
0.6,,2.889102,3.201619,,
0.61,,2.889066,3.201633,,
0.62,,2.88904,3.201669,,
0.63,,2.889041,3.201712,,
0.64,,2.889062,3.201741,,
0.65,,2.889096,3.20174,,
0.66,,2.889128,3.201714,,
0.67,,2.889137,3.20168,,
0.68,,2.889124,3.201646,,
0.69,,2.889096,3.201633,,
0.7,,2.88906,3.201653,,
0.71,,2.889042,3.201687,,
0.72,,2.889049,3.20172,,
0.73,,2.889073,3.201733,,
0.74,,2.889105,3.201716,,
0.75,,2.889126,3.201682,,
0.76,,2.889122,3.201641,,
0.77,,2.889103,3.201605,,
0.78,,2.88907,3.201602,,
0.79,,2.889041,3.201625,,
0.8,,2.88904,3.201659,,
0.81,,2.889062,3.201688,,
0.82,,2.889099,3.201696,,
0.83,,2.889138,3.201682,,
0.84,,2.889158,3.201663,,
0.85,,2.889153,3.201646,,
0.86,,2.889132,3.201644,,
0.87,,2.889098,3.201679,,
0.88,,2.889076,3.201732,,
0.89,,2.889078,3.201787,,
0.9,,2.889099,3.20182,,
0.91,,2.88913,3.201817,,
0.92,,2.889156,3.201781,,
0.93,,2.88916,3.201726,,
0.94,,2.88915,3.201655,,
0.95,,2.889129,3.201593,,
0.96,,2.889108,3.201546,,
0.97,,2.889112,3.201505,,
0.98,,2.88914,3.20147,,
0.99,,2.889179,3.201437,,
0,118,2.889219,3.201416,8.173545,
0.01,,2.889238,3.201429,9.055999,
0.02,,2.889227,3.201487,,
0.03,,2.889199,3.201593,,
0.04,,2.889158,3.201746,,
0.05,,2.889129,3.201903,,
0.06,,2.889133,3.202019,,
0.07,,2.889164,3.202051,,
0.08,,2.889214,3.201975,,
0.09,,2.889267,3.201801,,
0.1,,2.8893,3.20157,,
0.11,,2.889312,3.201323,,
0.12,,2.889304,3.201126,,
0.13,,2.889281,3.201028,,
0.14,,2.889269,3.201033,,
0.15,,2.889274,3.201132,,
0.16,,2.889289,3.20129,,
0.17,,2.889308,3.201468,,
0.18,,2.889316,3.201636,,
0.19,,2.889304,3.201766,,
0.2,,2.889284,3.201836,,
0.21,,2.889257,3.201855,,
0.22,,2.889244,3.201819,,
0.23,,2.889264,3.201735,,
0.24,,2.88931,3.201615,,
0.25,,2.889368,3.201476,,
0.26,,2.889424,3.201347,,
0.27,,2.889453,3.201263,,
0.28,,2.889451,3.201235,,
0.29,,2.889428,3.201271,,
0.3,,2.889389,3.201368,,
0.31,,2.889363,3.201486,,
0.32,,2.889365,3.201591,,
0.33,,2.889388,3.201652,,
0.34,,2.889423,3.201653,,
0.35,,2.889456,3.20161,,
0.36,,2.889466,3.201547,,
0.37,,2.889458,3.201484,,
0.38,,2.889434,3.201459,,
0.39,,2.889407,3.201474,,
0.4,,2.8894,3.201512,,
0.41,,2.889413,3.201551,,
0.42,,2.889438,3.201569,,
0.43,,2.889465,3.201554,,
0.44,,2.889475,3.201519,,
0.45,,2.889459,3.201476,,
0.46,,2.889428,3.201439,,
0.47,,2.889383,3.201439,,
0.48,,2.88935,3.201467,,
0.49,,2.889344,3.201509,,
0.5,,2.889359,3.201546,,
0.51,,2.889386,3.201561,,
0.52,,2.889412,3.201553,,
0.53,,2.889416,3.201535,,
0.54,,2.889401,3.201507,,
0.55,,2.889373,3.201492,,
0.56,,2.889339,3.201496,,
0.57,,2.889327,3.201506,,
0.58,,2.889341,3.201513,,
0.59,,2.889371,3.201501,,
0.6,,2.889409,3.201469,,
0.61,,2.889437,3.201433,,
0.62,,2.88944,3.201404,,
0.63,,2.889429,3.201393,,
0.64,,2.889407,3.20142,,
0.65,,2.889392,3.201473,,
0.66,,2.889405,3.201529,,
0.67,,2.889441,3.201569,,
0.68,,2.889489,3.201574,,
0.69,,2.889536,3.201545,,
0.7,,2.88956,3.201503,,
0.71,,2.889556,3.201456,,
0.72,,2.889534,3.201426,,
0.73,,2.889497,3.201435,,
0.74,,2.889475,3.201464,,
0.75,,2.889479,3.201498,,
0.76,,2.8895,3.201517,,
0.77,,2.889533,3.201509,,
0.78,,2.889559,3.201484,,
0.79,,2.889562,3.201455,,
0.8,,2.889549,3.20143,,
0.81,,2.889521,3.201432,,
0.82,,2.889491,3.201464,,
0.83,,2.889485,3.201509,,
0.84,,2.889502,3.201548,,
0.85,,2.889533,3.201563,,
0.86,,2.889568,3.20155,,
0.87,,2.889585,3.201524,,
0.88,,2.889579,3.201494,,
0.89,,2.889559,3.201475,,
0.9,,2.889526,3.201489,,
0.91,,2.889504,3.201521,,
0.92,,2.889508,3.201558,,
0.93,,2.889531,3.201583,,
0.94,,2.889564,3.201582,,
0.95,,2.889593,3.201561,,
0.96,,2.889597,3.201536,,
0.97,,2.889581,3.201511,,
0.98,,2.889553,3.20151,,
0.99,,2.88952,3.201537,,
0,119,2.88951,3.201571,8.17354,
0.01,,2.889526,3.201597,9.055154,
0.02,,2.889559,3.201597,,
0.03,,2.889597,3.201565,,
0.04,,2.889619,3.201517,,
0.05,,2.889613,3.201469,,
0.06,,2.889587,3.201429,,
0.07,,2.889544,3.201427,,
0.08,,2.889506,3.201454,,
0.09,,2.889495,3.201491,,
0.1,,2.889508,3.20152,,
0.11,,2.889536,3.201521,,
0.12,,2.889566,3.201495,,
0.13,,2.889577,3.20146,,
0.14,,2.889565,3.201423,,
0.15,,2.889538,3.201404,,
0.16,,2.889499,3.201419,,
0.17,,2.889476,3.201452,,
0.18,,2.889478,3.201491,,
0.19,,2.889499,3.201514,,
0.2,,2.889531,3.201511,,
0.21,,2.889559,3.20149,,
0.22,,2.889563,3.201467,,
0.23,,2.889553,3.201447,,
0.24,,2.889529,3.201454,,
0.25,,2.889505,3.201487,,
0.26,,2.889504,3.201524,,
0.27,,2.889522,3.20155,,
0.28,,2.889552,3.201548,,
0.29,,2.889582,3.201515,,
0.3,,2.889592,3.201469,,
0.31,,2.889576,3.201423,,
0.32,,2.889545,3.201393,,
0.33,,2.889503,3.201405,,
0.34,,2.889474,3.201444,,
0.35,,2.889475,3.201495,,
0.36,,2.889497,3.201535,,
0.37,,2.889533,3.201551,,
0.38,,2.889566,3.201544,,
0.39,,2.889575,3.201526,,
0.4,,2.889564,3.201502,,
0.41,,2.889536,3.201492,,
0.42,,2.8895,3.201503,,
0.43,,2.889482,3.201521,,
0.44,,2.889484,3.201531,,
0.45,,2.889497,3.201518,,
0.46,,2.889512,3.201481,,
0.47,,2.889513,3.201435,,
0.48,,2.889488,3.201398,,
0.49,,2.889452,3.201378,,
0.5,,2.889409,3.2014,,
0.51,,2.88938,3.201449,,
0.52,,2.889387,3.201506,,
0.53,,2.889424,3.201549,,
0.54,,2.889478,3.201559,,
0.55,,2.889534,3.201536,,
0.56,,2.889566,3.201496,,
0.57,,2.889569,3.201448,,
0.58,,2.889551,3.201418,,
0.59,,2.889516,3.201422,,
0.6,,2.889493,3.201445,,
0.61,,2.889493,3.201474,,
0.62,,2.889509,3.201491,,
0.63,,2.889537,3.201487,,
0.64,,2.889558,3.201471,,
0.65,,2.889556,3.201454,,
0.66,,2.889539,3.201441,,
0.67,,2.889506,3.201456,,
0.68,,2.889474,3.201496,,
0.69,,2.889465,3.201541,,
0.7,,2.889479,3.201576,,
0.71,,2.889507,3.201581,,
0.72,,2.889541,3.201558,,
0.73,,2.889559,3.201523,,
0.74,,2.889556,3.201487,,
0.75,,2.88954,3.201466,,
0.76,,2.88951,3.201479,,
0.77,,2.88949,3.201512,,
0.78,,2.889492,3.201549,,
0.79,,2.889507,3.201572,,
0.8,,2.889527,3.201567,,
0.81,,2.88954,3.20154,,
0.82,,2.889528,3.201509,,
0.83,,2.889501,3.201481,,
0.84,,2.889468,3.201481,,
0.85,,2.889438,3.201511,,
0.86,,2.88944,3.201552,,
0.87,,2.889472,3.201587,,
0.88,,2.889522,3.201595,,
0.89,,2.889576,3.201569,,
0.9,,2.889609,3.201526,,
0.91,,2.889606,3.201475,,
0.92,,2.889577,3.201432,,
0.93,,2.889525,3.201425,,
0.94,,2.889474,3.201445,,
0.95,,2.889449,3.201478,,
0.96,,2.889447,3.201503,,
0.97,,2.889463,3.201508,,
0.98,,2.889486,3.20149,,
0.99,,2.889494,3.201465,,
0,120,2.889486,3.20144,8.173541,
0.01,,2.889466,3.20143,9.055256,
0.02,,2.889437,3.20145,,
0.03,,2.889427,3.201483,,
0.04,,2.889442,3.201514,,
0.05,,2.889472,3.201526,,
0.06,,2.889509,3.201511,,
0.07,,2.889537,3.201481,,
0.08,,2.889539,3.201451,,
0.09,,2.889525,3.20143,,
0.1,,2.889497,3.201444,,
0.11,,2.889469,3.201484,,
0.12,,2.889466,3.201535,,
0.13,,2.889485,3.201578,,
0.14,,2.889515,3.201594,,
0.15,,2.889546,3.201581,,
0.16,,2.889556,3.201555,,
0.17,,2.889539,3.201524,,
0.18,,2.889507,3.201507,,
0.19,,2.889463,3.201521,,
0.2,,2.889433,3.201551,,
0.21,,2.88943,3.201579,,
0.22,,2.88945,3.201589,,
0.23,,2.889481,3.201569,,
0.24,,2.889511,3.201526,,
0.25,,2.889517,3.201479,,
0.26,,2.889505,3.201435,,
0.27,,2.889478,3.201423,,
0.28,,2.889448,3.201449,,
0.29,,2.889438,3.201492,,
0.3,,2.889452,3.201538,,
0.31,,2.88948,3.201564,,
0.32,,2.889514,3.201562,,
0.33,,2.889533,3.201545,,
0.34,,2.889528,3.201521,,
0.35,,2.889511,3.201501,,
0.36,,2.889482,3.201508,,
0.37,,2.889463,3.201532,,
0.38,,2.889473,3.20156,,
0.39,,2.889506,3.201576,,
0.4,,2.88955,3.201566,,
0.41,,2.889591,3.201536,,
0.42,,2.889607,3.201503,,
0.43,,2.889598,3.201474,,
0.44,,2.889571,3.201471,,
0.45,,2.889535,3.201503,,
0.46,,2.889516,3.201548,,
0.47,,2.889524,3.20159,,
0.48,,2.88955,3.201609,,
0.49,,2.889587,3.201595,,
0.5,,2.889614,3.20156,,
0.51,,2.889614,3.201518,,
0.52,,2.889594,3.201478,,
0.53,,2.889556,3.201473,,
0.54,,2.889514,3.201495,,
0.55,,2.889492,3.201528,,
0.56,,2.889486,3.201554,,
0.57,,2.889492,3.201556,,
0.58,,2.889499,3.201533,,
0.59,,2.88949,3.201498,,
0.6,,2.889462,3.201461,,
0.61,,2.889427,3.201436,,
0.62,,2.889386,3.201444,,
0.63,,2.889365,3.201469,,
0.64,,2.889375,3.201498,,
0.65,,2.889404,3.201511,,
0.66,,2.88944,3.201497,,
0.67,,2.889467,3.201466,,
0.68,,2.889463,3.201434,,
0.69,,2.889437,3.201407,,
0.7,,2.889395,3.20141,,
0.71,,2.889349,3.201443,,
0.72,,2.88933,3.201488,,
0.73,,2.889342,3.201528,,
0.74,,2.889374,3.201545,,
0.75,,2.889417,3.201532,,
