LabVIEW Measurement,,,,,,,
0.06,,"2.26144,",2.26144,"1.859784,",1.859784,,
0.07,,"2.261455,",2.261455,"1.860151,",1.860151,,
0.08,,"2.261419,",2.261419,"1.86049,",1.86049,,
0.09,,"2.261372,",2.261372,"1.860808,",1.860808,,
0.1,,"2.26135,",2.26135,"1.861129,",1.861129,,
0.11,,"2.261362,",2.261362,"1.861458,",1.861458,,
0.12,,"2.26141,",2.26141,"1.861804,",1.861804,,
0.13,,"2.261477,",2.261477,"1.862166,",1.862166,,
0.14,,"2.261529,",2.261529,"1.862532,",1.862532,,
0.15,,"2.261554,",2.261554,"1.862893,",1.862893,,
0.16,,"2.261539,",2.261539,"1.863246,",1.863246,,
0.17,,"2.261482,",2.261482,"1.863583,",1.863583,,
0.18,,"2.261416,",2.261416,"1.863916,",1.863916,,
0.19,,"2.261354,",2.261354,"1.864258,",1.864258,,
0.2,,"2.2613,",2.2613,"1.864615,",1.864615,,
0.21,,"2.261262,",2.261262,"1.864995,",1.864995,,
0.22,,"2.26123,",2.26123,"1.865399,",1.865399,,
0.23,,"2.261194,",2.261194,"1.865816,",1.865816,,
0.24,,"2.261163,",2.261163,"1.866243,",1.866243,,
0.25,,"2.261132,",2.261132,"1.866671,",1.866671,,
0.26,,"2.261116,",2.261116,"1.867088,",1.867088,,
0.27,,"2.261132,",2.261132,"1.8675,",1.8675,,
0.28,,"2.261165,",2.261165,"1.867902,",1.867902,,
0.29,,"2.2612,",2.2612,"1.868296,",1.868296,,
0.3,,"2.261219,",2.261219,"1.868689,",1.868689,,
0.31,,"2.26119,",2.26119,"1.869083,",1.869083,,
0.32,,"2.261106,",2.261106,"1.869478,",1.869478,,
0.33,,"2.260977,",2.260977,"1.869886,",1.869886,,
0.34,,"2.260812,",2.260812,"1.870308,",1.870308,,
0.35,,"2.260653,",2.260653,"1.870749,",1.870749,,
0.36,,"2.260524,",2.260524,"1.871213,",1.871213,,
0.37,,"2.260427,",2.260427,"1.871689,",1.871689,,
0.38,,"2.260362,",2.260362,"1.872173,",1.872173,,
0.39,,"2.26031,",2.26031,"1.872653,",1.872653,,
0.4,,"2.260248,",2.260248,"1.873117,",1.873117,,
0.41,,"2.260172,",2.260172,"1.873562,",1.873562,,
0.42,,"2.26008,",2.26008,"1.873991,",1.873991,,
0.43,,"2.259978,",2.259978,"1.874407,",1.874407,,
0.44,,"2.259896,",2.259896,"1.874829,",1.874829,,
0.45,,"2.259832,",2.259832,"1.875268,",1.875268,,
0.46,,"2.259777,",2.259777,"1.875727,",1.875727,,
0.47,,"2.259719,",2.259719,"1.876211,",1.876211,,
0.48,,"2.259631,",2.259631,"1.876716,",1.876716,,
0.49,,"2.259499,",2.259499,"1.87723,",1.87723,,
0.5,,"2.259332,",2.259332,"1.877752,",1.877752,,
0.51,,"2.259137,",2.259137,"1.878275,",1.878275,,
0.52,,"2.258949,",2.258949,"1.878791,",1.878791,,
0.53,,"2.258801,",2.258801,"1.879312,",1.879312,,
0.54,,"2.258696,",2.258696,"1.87983,",1.87983,,
0.55,,"2.258634,",2.258634,"1.880348,",1.880348,,
0.56,,"2.258596,",2.258596,"1.880866,",1.880866,,
0.57,,"2.258546,",2.258546,"1.881377,",1.881377,,
0.58,,"2.258469,",2.258469,"1.881881,",1.881881,,
0.59,,"2.258356,",2.258356,"1.882388,",1.882388,,
0.6,,"2.258202,",2.258202,"1.8829,",1.8829,,
0.61,,"2.258037,",2.258037,"1.883428,",1.883428,,
0.62,,"2.257871,",2.257871,"1.883984,",1.883984,,
0.63,,"2.257706,",2.257706,"1.884566,",1.884566,,
0.64,,"2.257546,",2.257546,"1.885174,",1.885174,,
0.65,,"2.257379,",2.257379,"1.885801,",1.885801,,
0.66,,"2.257192,",2.257192,"1.88643,",1.88643,,
0.67,,"2.256996,",2.256996,"1.887052,",1.887052,,
0.68,,"2.256794,",2.256794,"1.887665,",1.887665,,
0.69,,"2.256603,",2.256603,"1.888259,",1.888259,,
0.7,,"2.256455,",2.256455,"1.888853,",1.888853,,
0.71,,"2.256344,",2.256344,"1.889449,",1.889449,,
0.72,,"2.256264,",2.256264,"1.890058,",1.890058,,
0.73,,"2.256201,",2.256201,"1.890696,",1.890696,,
0.74,,"2.256131,",2.256131,"1.891375,",1.891375,,
0.75,,"2.256046,",2.256046,"1.892109,",1.892109,,
0.76,,"2.255945,",2.255945,"1.892891,",1.892891,,
0.77,,"2.255827,",2.255827,"1.893722,",1.893722,,
0.78,,"2.255716,",2.255716,"1.894578,",1.894578,,
0.79,,"2.255615,",2.255615,"1.895427,",1.895427,,
0.8,,"2.255504,",2.255504,"1.89622,",1.89622,,
0.81,,"2.25536,",2.25536,"1.896903,",1.896903,,
0.82,,"2.255144,",2.255144,"1.897418,",1.897418,,
0.83,,"2.254816,",2.254816,"1.897726,",1.897726,,
0.84,,"2.254371,",2.254371,"1.897818,",1.897818,,
0.85,,"2.25382,",2.25382,"1.897729,",1.897729,,
0.86,,"2.253193,",2.253193,"1.897511,",1.897511,,
0.87,,"2.252553,",2.252553,"1.897256,",1.897256,,
0.88,,"2.251942,",2.251942,"1.89706,",1.89706,,
0.89,,"2.251389,",2.251389,"1.897,",1.897,,
0.9,,"2.250916,",2.250916,"1.897138,",1.897138,,
0.91,,"2.250512,",2.250512,"1.897491,",1.897491,,
0.92,,"2.250163,",2.250163,"1.898025,",1.898025,,
0.93,,"2.249866,",2.249866,"1.898699,",1.898699,,
0.94,,"2.249603,",2.249603,"1.899445,",1.899445,,
0.95,,"2.249377,",2.249377,"1.900191,",1.900191,,
0.96,,"2.249198,",2.249198,"1.900901,",1.900901,,
0.97,,"2.249052,",2.249052,"1.901548,",1.901548,,
0.98,,"2.248925,",2.248925,"1.90214,",1.90214,,
0.99,,"2.248803,",2.248803,"1.90271,",1.90271,,
0,13,"2.248662,",2.248662,"1.903303,",1.903303,6.358818,
0.01,,"2.248493,",2.248493,"1.903952,",1.903952,5.606816,
0.02,,"2.2483,",2.2483,"1.904693,",1.904693,,
0.03,,"2.248083,",2.248083,"1.905528,",1.905528,,
0.04,,"2.247865,",2.247865,"1.90643,",1.90643,,
0.05,,"2.247653,",2.247653,"1.907364,",1.907364,,
0.06,,"2.247431,",2.247431,"1.908267,",1.908267,,
0.07,,"2.247188,",2.247188,"1.909086,",1.909086,,
0.08,,"2.246903,",2.246903,"1.909794,",1.909794,,
0.09,,"2.246559,",2.246559,"1.910383,",1.910383,,
0.1,,"2.246174,",2.246174,"1.910882,",1.910882,,
0.11,,"2.245766,",2.245766,"1.911357,",1.911357,,
0.12,,"2.245368,",2.245368,"1.911864,",1.911864,,
0.13,,"2.24503,",2.24503,"1.91247,",1.91247,,
0.14,,"2.244764,",2.244764,"1.913213,",1.913213,,
0.15,,"2.244564,",2.244564,"1.91409,",1.91409,,
0.16,,"2.24441,",2.24441,"1.915067,",1.915067,,
0.17,,"2.244255,",2.244255,"1.916089,",1.916089,,
0.18,,"2.244061,",2.244061,"1.917081,",1.917081,,
0.19,,"2.243816,",2.243816,"1.917991,",1.917991,,
0.2,,"2.243505,",2.243505,"1.918797,",1.918797,,
0.21,,"2.243151,",2.243151,"1.91949,",1.91949,,
0.22,,"2.242783,",2.242783,"1.920109,",1.920109,,
0.23,,"2.242413,",2.242413,"1.920701,",1.920701,,
0.24,,"2.242053,",2.242053,"1.921312,",1.921312,,
0.25,,"2.241705,",2.241705,"1.921982,",1.921982,,
0.26,,"2.241354,",2.241354,"1.922731,",1.922731,,
0.27,,"2.241004,",2.241004,"1.923543,",1.923543,,
0.28,,"2.240658,",2.240658,"1.924407,",1.924407,,
0.29,,"2.240313,",2.240313,"1.925293,",1.925293,,
0.3,,"2.239995,",2.239995,"1.926171,",1.926171,,
0.31,,"2.239704,",2.239704,"1.927026,",1.927026,,
0.32,,"2.239423,",2.239423,"1.927845,",1.927845,,
0.33,,"2.239141,",2.239141,"1.928631,",1.928631,,
0.34,,"2.238832,",2.238832,"1.929397,",1.929397,,
0.35,,"2.238476,",2.238476,"1.930158,",1.930158,,
0.36,,"2.238083,",2.238083,"1.93092,",1.93092,,
0.37,,"2.237658,",2.237658,"1.931702,",1.931702,,
0.38,,"2.237228,",2.237228,"1.932502,",1.932502,,
0.39,,"2.236829,",2.236829,"1.93332,",1.93332,,
0.4,,"2.236468,",2.236468,"1.934151,",1.934151,,
0.41,,"2.236143,",2.236143,"1.93498,",1.93498,,
0.42,,"2.235841,",2.235841,"1.935798,",1.935798,,
0.43,,"2.235533,",2.235533,"1.936605,",1.936605,,
0.44,,"2.235207,",2.235207,"1.937401,",1.937401,,
0.45,,"2.234866,",2.234866,"1.938197,",1.938197,,
0.46,,"2.234508,",2.234508,"1.939011,",1.939011,,
0.47,,"2.234159,",2.234159,"1.939851,",1.939851,,
0.48,,"2.233836,",2.233836,"1.940729,",1.940729,,
0.49,,"2.23353,",2.23353,"1.941638,",1.941638,,
0.5,,"2.233232,",2.233232,"1.942567,",1.942567,,
0.51,,"2.232916,",2.232916,"1.943492,",1.943492,,
0.52,,"2.232553,",2.232553,"1.944394,",1.944394,,
0.53,,"2.232143,",2.232143,"1.945255,",1.945255,,
0.54,,"2.231689,",2.231689,"1.946072,",1.946072,,
0.55,,"2.23121,",2.23121,"1.946856,",1.946856,,
0.56,,"2.230749,",2.230749,"1.947624,",1.947624,,
0.57,,"2.230325,",2.230325,"1.948393,",1.948393,,
0.58,,"2.229942,",2.229942,"1.949184,",1.949184,,
0.59,,"2.229598,",2.229598,"1.950004,",1.950004,,
0.6,,"2.229269,",2.229269,"1.950855,",1.950855,,
0.61,,"2.22893,",2.22893,"1.951732,",1.951732,,
0.62,,"2.22858,",2.22858,"1.952619,",1.952619,,
0.63,,"2.228208,",2.228208,"1.953508,",1.953508,,
0.64,,"2.22783,",2.22783,"1.954394,",1.954394,,
0.65,,"2.227467,",2.227467,"1.955274,",1.955274,,
0.66,,"2.227114,",2.227114,"1.956141,",1.956141,,
0.67,,"2.226766,",2.226766,"1.956998,",1.956998,,
0.68,,"2.22641,",2.22641,"1.957843,",1.957843,,
0.69,,"2.226022,",2.226022,"1.958677,",1.958677,,
0.7,,"2.225597,",2.225597,"1.959511,",1.959511,,
0.71,,"2.225144,",2.225144,"1.960342,",1.960342,,
0.72,,"2.224667,",2.224667,"1.961177,",1.961177,,
0.73,,"2.224204,",2.224204,"1.962032,",1.962032,,
0.74,,"2.223774,",2.223774,"1.962903,",1.962903,,
0.75,,"2.223377,",2.223377,"1.963789,",1.963789,,
0.76,,"2.223007,",2.223007,"1.964685,",1.964685,,
0.77,,"2.222645,",2.222645,"1.965579,",1.965579,,
0.78,,"2.222268,",2.222268,"1.966464,",1.966464,,
0.79,,"2.221877,",2.221877,"1.967341,",1.967341,,
0.8,,"2.221468,",2.221468,"1.968208,",1.968208,,
0.81,,"2.221049,",2.221049,"1.969075,",1.969075,,
0.82,,"2.220648,",2.220648,"1.969959,",1.969959,,
0.83,,"2.220265,",2.220265,"1.970858,",1.970858,,
0.84,,"2.219889,",2.219889,"1.971779,",1.971779,,
0.85,,"2.21951,",2.21951,"1.972716,",1.972716,,
0.86,,"2.219101,",2.219101,"1.973654,",1.973654,,
0.87,,"2.218653,",2.218653,"1.974586,",1.974586,,
0.88,,"2.218179,",2.218179,"1.975506,",1.975506,,
0.89,,"2.217686,",2.217686,"1.976406,",1.976406,,
0.9,,"2.21721,",2.21721,"1.977304,",1.977304,,
0.91,,"2.216779,",2.216779,"1.978209,",1.978209,,
0.92,,"2.216393,",2.216393,"1.979121,",1.979121,,
0.93,,"2.216043,",2.216043,"1.980056,",1.980056,,
0.94,,"2.21571,",2.21571,"1.981012,",1.981012,,
0.95,,"2.215358,",2.215358,"1.981982,",1.981982,,
0.96,,"2.214978,",2.214978,"1.982968,",1.982968,,
0.97,,"2.214573,",2.214573,"1.983968,",1.983968,,
0.98,,"2.214153,",2.214153,"1.984985,",1.984985,,
0.99,,"2.213756,",2.213756,"1.986042,",1.986042,,
0,14,"2.213395,",2.213395,"1.987122,",1.987122,6.261645,
0.01,,"2.21307,",2.21307,"1.988228,",1.988228,5.82653,
0.02,,"2.212766,",2.212766,"1.989338,",1.989338,,
0.03,,"2.212447,",2.212447,"1.990417,",1.990417,,
0.04,,"2.212076,",2.212076,"1.991426,",1.991426,,
0.05,,"2.211635,",2.211635,"1.992329,",1.992329,,
0.06,,"2.211099,",2.211099,"1.993073,",1.993073,,
0.07,,"2.210469,",2.210469,"1.993638,",1.993638,,
0.08,,"2.209775,",2.209775,"1.994037,",1.994037,,
0.09,,"2.209029,",2.209029,"1.994276,",1.994276,,
0.1,,"2.20825,",2.20825,"1.994407,",1.994407,,
0.11,,"2.207463,",2.207463,"1.99449,",1.99449,,
0.12,,"2.206682,",2.206682,"1.994584,",1.994584,,
0.13,,"2.205933,",2.205933,"1.994763,",1.994763,,
0.14,,"2.205249,",2.205249,"1.995083,",1.995083,,
0.15,,"2.204639,",2.204639,"1.995558,",1.995558,,
0.16,,"2.204117,",2.204117,"1.996204,",1.996204,,
0.17,,"2.203676,",2.203676,"1.99699,",1.99699,,
0.18,,"2.203271,",2.203271,"1.997858,",1.997858,,
0.19,,"2.20286,",2.20286,"1.998763,",1.998763,,
0.2,,"2.2024,",2.2024,"1.999655,",1.999655,,
0.21,,"2.201857,",2.201857,"2.000498,",2.000498,,
0.22,,"2.201246,",2.201246,"2.001305,",2.001305,,
0.23,,"2.200604,",2.200604,"2.002096,",2.002096,,
0.24,,"2.199982,",2.199982,"2.0029,",2.0029,,
0.25,,"2.199453,",2.199453,"2.003781,",2.003781,,
0.26,,"2.199044,",2.199044,"2.004739,",2.004739,,
0.27,,"2.19875,",2.19875,"2.005766,",2.005766,,
0.28,,"2.198535,",2.198535,"2.006832,",2.006832,,
0.29,,"2.198332,",2.198332,"2.007872,",2.007872,,
0.3,,"2.198068,",2.198068,"2.008823,",2.008823,,
0.31,,"2.197701,",2.197701,"2.009654,",2.009654,,
0.32,,"2.1972,",2.1972,"2.010334,",2.010334,,
0.33,,"2.196581,",2.196581,"2.010895,",2.010895,,
0.34,,"2.195894,",2.195894,"2.011405,",2.011405,,
0.35,,"2.19518,",2.19518,"2.011917,",2.011917,,
0.36,,"2.194484,",2.194484,"2.012506,",2.012506,,
0.37,,"2.193842,",2.193842,"2.013224,",2.013224,,
0.38,,"2.193264,",2.193264,"2.01408,",2.01408,,
0.39,,"2.192761,",2.192761,"2.015063,",2.015063,,
0.4,,"2.192331,",2.192331,"2.01614,",2.01614,,
0.41,,"2.191952,",2.191952,"2.017228,",2.017228,,
0.42,,"2.191615,",2.191615,"2.018286,",2.018286,,
0.43,,"2.191298,",2.191298,"2.019263,",2.019263,,
0.44,,"2.190961,",2.190961,"2.020114,",2.020114,,
0.45,,"2.190575,",2.190575,"2.020847,",2.020847,,
0.46,,"2.190114,",2.190114,"2.021476,",2.021476,,
0.47,,"2.189565,",2.189565,"2.022031,",2.022031,,
0.48,,"2.188949,",2.188949,"2.022577,",2.022577,,
0.49,,"2.188295,",2.188295,"2.023155,",2.023155,,
0.5,,"2.187639,",2.187639,"2.023796,",2.023796,,
0.51,,"2.18703,",2.18703,"2.024541,",2.024541,,
0.52,,"2.186482,",2.186482,"2.025371,",2.025371,,
0.53,,"2.18599,",2.18599,"2.026263,",2.026263,,
0.54,,"2.18554,",2.18554,"2.027191,",2.027191,,
0.55,,"2.185099,",2.185099,"2.028107,",2.028107,,
0.56,,"2.184646,",2.184646,"2.028978,",2.028978,,
0.57,,"2.184178,",2.184178,"2.029804,",2.029804,,
0.58,,"2.183693,",2.183693,"2.030566,",2.030566,,
0.59,,"2.18321,",2.18321,"2.031288,",2.031288,,
0.6,,"2.182748,",2.182748,"2.032007,",2.032007,,
0.61,,"2.182295,",2.182295,"2.032719,",2.032719,,
0.62,,"2.181839,",2.181839,"2.033444,",2.033444,,
0.63,,"2.181358,",2.181358,"2.034188,",2.034188,,
0.64,,"2.180825,",2.180825,"2.034937,",2.034937,,
0.65,,"2.180244,",2.180244,"2.035688,",2.035688,,
0.66,,"2.179627,",2.179627,"2.036447,",2.036447,,
0.67,,"2.178998,",2.178998,"2.037191,",2.037191,,
0.68,,"2.178402,",2.178402,"2.037948,",2.037948,,
0.69,,"2.177866,",2.177866,"2.038721,",2.038721,,
0.7,,"2.177391,",2.177391,"2.0395,",2.0395,,
0.71,,"2.176967,",2.176967,"2.04029,",2.04029,,
0.72,,"2.176564,",2.176564,"2.041078,",2.041078,,
0.73,,"2.176148,",2.176148,"2.041843,",2.041843,,
0.74,,"2.175705,",2.175705,"2.042589,",2.042589,,
0.75,,"2.175221,",2.175221,"2.043307,",2.043307,,
0.76,,"2.174701,",2.174701,"2.043984,",2.043984,,
0.77,,"2.174168,",2.174168,"2.044654,",2.044654,,
0.78,,"2.173626,",2.173626,"2.045311,",2.045311,,
0.79,,"2.173078,",2.173078,"2.045963,",2.045963,,
0.8,,"2.172525,",2.172525,"2.046626,",2.046626,,
0.81,,"2.171957,",2.171957,"2.047293,",2.047293,,
0.82,,"2.171379,",2.171379,"2.047964,",2.047964,,
0.83,,"2.170808,",2.170808,"2.048658,",2.048658,,
0.84,,"2.170251,",2.170251,"2.04936,",2.04936,,
0.85,,"2.169732,",2.169732,"2.050081,",2.050081,,
0.86,,"2.16926,",2.16926,"2.050834,",2.050834,,
0.87,,"2.168818,",2.168818,"2.051596,",2.051596,,
0.88,,"2.168384,",2.168384,"2.052362,",2.052362,,
0.89,,"2.167931,",2.167931,"2.053125,",2.053125,,
0.9,,"2.167431,",2.167431,"2.05386,",2.05386,,
0.91,,"2.166886,",2.166886,"2.054563,",2.054563,,
0.92,,"2.166305,",2.166305,"2.055244,",2.055244,,
0.93,,"2.165712,",2.165712,"2.055887,",2.055887,,
0.94,,"2.165146,",2.165146,"2.056529,",2.056529,,
0.95,,"2.16462,",2.16462,"2.057181,",2.057181,,
0.96,,"2.16413,",2.16413,"2.057835,",2.057835,,
0.97,,"2.163662,",2.163662,"2.058503,",2.058503,,
0.98,,"2.163186,",2.163186,"2.059178,",2.059178,,
0.99,,"2.162684,",2.162684,"2.059844,",2.059844,,
0,15,"2.162156,",2.162156,"2.06051,",2.06051,6.110957,
0.01,,"2.161604,",2.161604,"2.06117,",2.06117,5.944836,
0.02,,"2.161054,",2.161054,"2.061815,",2.061815,,
0.03,,"2.160533,",2.160533,"2.062477,",2.062477,,
0.04,,"2.160047,",2.160047,"2.063148,",2.063148,,
0.05,,"2.159587,",2.159587,"2.063826,",2.063826,,
0.06,,"2.159137,",2.159137,"2.064511,",2.064511,,
0.07,,"2.158667,",2.158667,"2.065185,",2.065185,,
0.08,,"2.158166,",2.158166,"2.065838,",2.065838,,
0.09,,"2.157631,",2.157631,"2.066481,",2.066481,,
0.1,,"2.157068,",2.157068,"2.0671,",2.0671,,
0.11,,"2.156501,",2.156501,"2.067705,",2.067705,,
0.12,,"2.155947,",2.155947,"2.068325,",2.068325,,
0.13,,"2.155409,",2.155409,"2.068952,",2.068952,,
0.14,,"2.154885,",2.154885,"2.0696,",2.0696,,
0.15,,"2.154366,",2.154366,"2.070271,",2.070271,,
0.16,,"2.153839,",2.153839,"2.070949,",2.070949,,
0.17,,"2.153316,",2.153316,"2.071634,",2.071634,,
0.18,,"2.152801,",2.152801,"2.072333,",2.072333,,
0.19,,"2.152315,",2.152315,"2.073024,",2.073024,,
0.2,,"2.151877,",2.151877,"2.073735,",2.073735,,
0.21,,"2.151485,",2.151485,"2.074468,",2.074468,,
0.22,,"2.151123,",2.151123,"2.075219,",2.075219,,
0.23,,"2.150771,",2.150771,"2.076007,",2.076007,,
0.24,,"2.150393,",2.150393,"2.076821,",2.076821,,
0.25,,"2.149971,",2.149971,"2.077642,",2.077642,,
0.26,,"2.149503,",2.149503,"2.078473,",2.078473,,
0.27,,"2.14898,",2.14898,"2.079271,",2.079271,,
0.28,,"2.148418,",2.148418,"2.079995,",2.079995,,
0.29,,"2.147828,",2.147828,"2.080632,",2.080632,,
0.3,,"2.147201,",2.147201,"2.08112,",2.08112,,
0.31,,"2.146522,",2.146522,"2.081418,",2.081418,,
0.32,,"2.145785,",2.145785,"2.081519,",2.081519,,
0.33,,"2.144985,",2.144985,"2.081423,",2.081423,,
0.34,,"2.14415,",2.14415,"2.081172,",2.081172,,
0.35,,"2.143316,",2.143316,"2.080856,",2.080856,,
0.36,,"2.142525,",2.142525,"2.080544,",2.080544,,
0.37,,"2.141824,",2.141824,"2.080338,",2.080338,,
0.38,,"2.141228,",2.141228,"2.080324,",2.080324,,
0.39,,"2.140721,",2.140721,"2.08052,",2.08052,,
0.4,,"2.140266,",2.140266,"2.080922,",2.080922,,
0.41,,"2.139806,",2.139806,"2.081479,",2.081479,,
0.42,,"2.139296,",2.139296,"2.082102,",2.082102,,
0.43,,"2.138722,",2.138722,"2.08272,",2.08272,,
0.44,,"2.138083,",2.138083,"2.083278,",2.083278,,
0.45,,"2.137419,",2.137419,"2.083736,",2.083736,,
0.46,,"2.136778,",2.136778,"2.084124,",2.084124,,
0.47,,"2.136194,",2.136194,"2.084483,",2.084483,,
0.48,,"2.135689,",2.135689,"2.084862,",2.084862,,
0.49,,"2.135261,",2.135261,"2.085319,",2.085319,,
0.5,,"2.134885,",2.134885,"2.085878,",2.085878,,
0.51,,"2.134533,",2.134533,"2.086524,",2.086524,,
0.52,,"2.134176,",2.134176,"2.087234,",2.087234,,
0.53,,"2.133784,",2.133784,"2.087943,",2.087943,,
0.54,,"2.133354,",2.133354,"2.088582,",2.088582,,
0.55,,"2.132879,",2.132879,"2.089122,",2.089122,,
0.56,,"2.132351,",2.132351,"2.08952,",2.08952,,
0.57,,"2.131776,",2.131776,"2.089783,",2.089783,,
0.58,,"2.131161,",2.131161,"2.089951,",2.089951,,
0.59,,"2.130523,",2.130523,"2.090076,",2.090076,,
0.6,,"2.129898,",2.129898,"2.090222,",2.090222,,
0.61,,"2.129308,",2.129308,"2.090463,",2.090463,,
0.62,,"2.128782,",2.128782,"2.090818,",2.090818,,
0.63,,"2.128337,",2.128337,"2.091305,",2.091305,,
0.64,,"2.127959,",2.127959,"2.091913,",2.091913,,
0.65,,"2.127616,",2.127616,"2.092576,",2.092576,,
0.66,,"2.127265,",2.127265,"2.093232,",2.093232,,
0.67,,"2.126862,",2.126862,"2.093822,",2.093822,,
0.68,,"2.126388,",2.126388,"2.094291,",2.094291,,
0.69,,"2.125852,",2.125852,"2.094633,",2.094633,,
0.7,,"2.125271,",2.125271,"2.094868,",2.094868,,
0.71,,"2.124689,",2.124689,"2.09502,",2.09502,,
0.72,,"2.124144,",2.124144,"2.09516,",2.09516,,
0.73,,"2.123648,",2.123648,"2.095335,",2.095335,,
0.74,,"2.123198,",2.123198,"2.09557,",2.09557,,
0.75,,"2.122773,",2.122773,"2.095878,",2.095878,,
0.76,,"2.122339,",2.122339,"2.096241,",2.096241,,
0.77,,"2.121888,",2.121888,"2.096625,",2.096625,,
0.78,,"2.121408,",2.121408,"2.097012,",2.097012,,
0.79,,"2.120907,",2.120907,"2.097372,",2.097372,,
0.8,,"2.120414,",2.120414,"2.097694,",2.097694,,
0.81,,"2.119937,",2.119937,"2.097993,",2.097993,,
0.82,,"2.119478,",2.119478,"2.098273,",2.098273,,
0.83,,"2.119033,",2.119033,"2.098545,",2.098545,,
0.84,,"2.118583,",2.118583,"2.098824,",2.098824,,
0.85,,"2.118115,",2.118115,"2.099104,",2.099104,,
0.86,,"2.117633,",2.117633,"2.099383,",2.099383,,
0.87,,"2.117137,",2.117137,"2.099663,",2.099663,,
0.88,,"2.116648,",2.116648,"2.099922,",2.099922,,
0.89,,"2.116187,",2.116187,"2.10017,",2.10017,,
0.9,,"2.115755,",2.115755,"2.100412,",2.100412,,
0.91,,"2.11534,",2.11534,"2.100636,",2.100636,,
0.92,,"2.11493,",2.11493,"2.100851,",2.100851,,
0.93,,"2.1145,",2.1145,"2.101059,",2.101059,,
0.94,,"2.114048,",2.114048,"2.101254,",2.101254,,
0.95,,"2.113581,",2.113581,"2.101451,",2.101451,,
0.96,,"2.113105,",2.113105,"2.101654,",2.101654,,
0.97,,"2.112655,",2.112655,"2.101854,",2.101854,,
0.98,,"2.112242,",2.112242,"2.102071,",2.102071,,
0.99,,"2.111864,",2.111864,"2.102301,",2.102301,,
0,16,"2.111512,",2.111512,"2.102526,",2.102526,5.975067,
0.01,,"2.111157,",2.111157,"2.10274,",2.10274,5.959882,
0.02,,"2.110779,",2.110779,"2.102927,",2.102927,,
0.03,,"2.110376,",2.110376,"2.103073,",2.103073,,
0.04,,"2.109946,",2.109946,"2.103193,",2.103193,,
0.05,,"2.109507,",2.109507,"2.103287,",2.103287,,
0.06,,"2.109083,",2.109083,"2.103367,",2.103367,,
0.07,,"2.108679,",2.108679,"2.103466,",2.103466,,
0.08,,"2.108294,",2.108294,"2.103584,",2.103584,,
0.09,,"2.107916,",2.107916,"2.103722,",2.103722,,
0.1,,"2.107526,",2.107526,"2.103879,",2.103879,,
0.11,,"2.107115,",2.107115,"2.104031,",2.104031,,
0.12,,"2.10669,",2.10669,"2.104169,",2.104169,,
0.13,,"2.106254,",2.106254,"2.104292,",2.104292,,
0.14,,"2.105837,",2.105837,"2.104387,",2.104387,,
0.15,,"2.105453,",2.105453,"2.104474,",2.104474,,
0.16,,"2.105094,",2.105094,"2.104565,",2.104565,,
0.17,,"2.104751,",2.104751,"2.104658,",2.104658,,
0.18,,"2.1044,",2.1044,"2.104763,",2.104763,,
0.19,,"2.104015,",2.104015,"2.104873,",2.104873,,
0.2,,"2.103598,",2.103598,"2.104975,",2.104975,,
0.21,,"2.103154,",2.103154,"2.105069,",2.105069,,
0.22,,"2.1027,",2.1027,"2.10515,",2.10515,,
0.23,,"2.102273,",2.102273,"2.105208,",2.105208,,
0.24,,"2.101889,",2.101889,"2.105269,",2.105269,,
0.25,,"2.101549,",2.101549,"2.105332,",2.105332,,
0.26,,"2.10124,",2.10124,"2.105393,",2.105393,,
0.27,,"2.100938,",2.100938,"2.105458,",2.105458,,
0.28,,"2.10062,",2.10062,"2.105516,",2.105516,,
0.29,,"2.100284,",2.100284,"2.105559,",2.105559,,
0.3,,"2.099924,",2.099924,"2.105596,",2.105596,,
0.31,,"2.099554,",2.099554,"2.105617,",2.105617,,
0.32,,"2.099195,",2.099195,"2.105626,",2.105626,,
0.33,,"2.098847,",2.098847,"2.105645,",2.105645,,
0.34,,"2.098505,",2.098505,"2.105669,",2.105669,,
0.35,,"2.098157,",2.098157,"2.105697,",2.105697,,
0.36,,"2.097782,",2.097782,"2.105729,",2.105729,,
0.37,,"2.097382,",2.097382,"2.10575,",2.10575,,
0.38,,"2.096967,",2.096967,"2.105761,",2.105761,,
0.39,,"2.096552,",2.096552,"2.105768,",2.105768,,
0.4,,"2.096173,",2.096173,"2.105765,",2.105765,,
0.41,,"2.095846,",2.095846,"2.10577,",2.10577,,
0.42,,"2.095572,",2.095572,"2.105798,",2.105798,,
0.43,,"2.095337,",2.095337,"2.105842,",2.105842,,
0.44,,"2.095117,",2.095117,"2.105909,",2.105909,,
0.45,,"2.094884,",2.094884,"2.10599,",2.10599,,
0.46,,"2.094635,",2.094635,"2.106073,",2.106073,,
0.47,,"2.094375,",2.094375,"2.106173,",2.106173,,
0.48,,"2.094108,",2.094108,"2.106272,",2.106272,,
0.49,,"2.093863,",2.093863,"2.106362,",2.106362,,
0.5,,"2.093646,",2.093646,"2.10646,",2.10646,,
0.51,,"2.093437,",2.093437,"2.106525,",2.106525,,
0.52,,"2.093217,",2.093217,"2.106531,",2.106531,,
0.53,,"2.092951,",2.092951,"2.106448,",2.106448,,
0.54,,"2.092611,",2.092611,"2.106227,",2.106227,,
0.55,,"2.092189,",2.092189,"2.105843,",2.105843,,
